ID,Supply Chain Segment,Updated,Team Member,Status2,Timeline,Company,Facility Name,Facility Type,Product Type,Product,Workforce,Production Capacity,Website,Facility Phone,Facility City,Facility State or Province,Facility Country,Data Source,Latitude,Longitude,Status,Workforce_dummy
9115,Research and Development,8/29/21,NA,Active,NA,Xilectric Inc,Xilectric Inc,NA,Battery Development,Research and testing to improve abuse tolerance of lithium-ion batteries,Unknown,NA,https://www.xilectric.com,617-312-5678,Fall River,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.68058889,-71.12690171999999,Commercial,0
9116,Research and Development,8/6/22,NA,Active,NA,Zenlabs Energy Inc.,Zenlabs Energy Inc.,NA,Battery Development,NMC pouch cells with Silicon anode,13,NA,https://www.zenlabsinc.com,510-962-3682,Fremont,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.47352226,-121.93735920000002,Pre-commercial or startup,13
10000,Modeling,8/27/21,NA,Active,NA,A&D Technology,NA,NA,Software,"BMS HILS
iTest",Unknown,NA,https://www.aanddtech.com,734-973-1111,Ann Arbor,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.21950497,-83.73232239,Commercial,0
10001,Modeling,6/29/21,NA,Active,NA,Ansys,NA,NA,Software,Battery and EV Simulation and Design Software,Unknown,NA,https://www.ansys.com,724-820-3700,Canonsburg,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.27197891,-80.16596495,Commercial,0
10002,Modeling,8/6/22,NA,Active,NA,Ascend Analytics,NA,NA,Software,"BatterySIMM Val 
SmartBidder",40,NA,https://www.ascendanalytics.com,303-415-1400,Boulder,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.01658425,-105.2801591,Commercial,40
10003,Modeling,6/29/21,NA,Active,NA,Bitrode Corporation,NA,NA,Software,VisuaLCN,92,NA,https://www.sovemagroup.com,636-343-6112,St. Louis,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.5251908,-90.33289432,Commercial,92
10004,Modeling,8/6/22,NA,Active,NA,Bloomy,NA,NA,Hardware and Software System,"Battery Simulator 12oo
BMS HIL Test System
BMS Validation System
BMS Manufacturing Test System",36,NA,https://www.bloomy.com,860-298-9925,South Windsor,CT,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,NA,NA,Commercial,36
10005,Modeling,8/6/22,NA,Active,NA,"Comsol, Inc.",NA,NA,Software,Battery Design Module (COMSOL Multiphyics),20,NA,https://www.comsol.com,781-273-3322,Burlington,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.48538886,-71.21208599,Commercial,20
10006,Modeling,6/29/21,NA,Active,NA,Dassault Systemes,NA,NA,Software,"BIOVIA 
CATIA
SIMULIA",Unknown,NA,https://www.3ds.com,781-810-3000,Waltham,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.40219289,-71.25885699999999,Commercial,0
10007,Modeling,8/28/22,NA,Active,NA,Eyelit,NA,NA,Software,"Eyelit
MESTEC
Automation/Integration",63,NA,https://www.eyelit.com,905-502-6184,Mississauga,ON,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.62234855,-79.66793036,Commercial,63
10008,Modeling,8/28/22,NA,Active,NA,Eyelit,NA,NA,Software,"Eyelit
MESTEC
Automation/Integration",Unknown,NA,https://www.eyelit.com,905-502-6184,Frisco,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.11009192,-96.81726420000003,Commercial,0
10009,Modeling,6/29/21,NA,Active,NA,Fraunhofer,NA,NA,Software,Battery and Electrochemistry Simulation Tool (BEST),Unknown,NA,https://www.itwm.fraunhofer.de/en/departments/sms/products-services/best-battery-electrochemistry-simulation-tool.html,734-354-9700,Plymouth,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.39147137,-83.48495240000001,Commercial,0
10010,Modeling,6/29/21,NA,Active,NA,"Gamma Technologies, LLC",NA,NA,Software,GT-AutoLion,Unknown,NA,https://www.gtisoft.com/gt-autolion/,630-325-5848,Westmont,IL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.82051111,-87.96134088000001,Commercial,0
10011,Modeling,6/29/21,NA,Active,NA,Intertek,NA,NA,Service,Intertek Battery Modeling and Simulations,Unknown,NA,https://www.intertek.com,713-543-3600,Houston,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,29.78308585,-95.63066931,Commercial,0
10012,Modeling,8/6/22,NA,Active,NA,"Leaptran, Inc.",NA,NA,Software,Leapmind,Unknown,NA,https://www.leaptran.com,210-643-1977,San Antonio,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,29.5030421,-98.55697098,Commercial,0
10013,Modeling,6/29/21,NA,Active,NA,Maplesoft,NA,NA,Software,MapleSim Battery Library,Unknown,NA,https://www.maplesoft.com/products/toolboxes/battery/,519-747-2373,Waterloo,ON,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.50610684,-80.547734,Commercial,0
10014,Modeling,6/29/21,NA,Active,NA,Mathworks,NA,NA,Software,Simscape Electrical,Unknown,NA,https://www.mathworks.com/products/simscape-electrical.html?s_tid=srchtitle_Simscape%20electrical_1,508-647-7000,Natick,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.29948473,-71.35084181999999,Commercial,0
10015,Modeling,8/27/21,NA,Active,NA,Modelon,NA,NA,Software,Modelon Impact,Unknown,NA,https://www.modelon.com,734-274-5933,Ann Arbor,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.28400732,-83.74790263000001,Commercial,0
10016,Modeling,8/28/22,NA,Active,NA,Peaxy,NA,NA,Software,Peaxy Battery Intelligence,41,NA,https://www.peaxy.net,408-441-6500,San Jose,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.38251831,-121.9187405,Commercial,41
10017,Modeling,8/28/22,NA,Active,NA,"QAD, Inc.",NA,NA,Software,QAD ERP software for manufacturers,Unknown,NA,https://www.qad.com,770-903-7200,Duluth,GA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.06264801,-84.17298281999997,Commercial,0
10018,Modeling,8/6/22,NA,Active,NA,Sendyne,NA,NA,Software,CellMod,14,NA,https://www.Sendyne.com,212-966-0600,New York,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.72019595,-74.00612172000001,Commercial,14
10019,Modeling,6/29/21,NA,Active,NA,Siemens Digital Industries Software,NA,NA,Software,Simcenter,Unknown,NA,https://www.plm.automation.siemens.com/global/en/products/simcenter/#top,202-434-4800,Washington,DC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.89477538,-77.01123760000002,Commercial,0
10020,Modeling,8/28/22,NA,Active,NA,Voltaiq,NA,NA,Software,Votaiq Enterprise Battery Intelligence,28,NA,https://www.voltaiq.com,888-477-9549,Cupertion,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.32197832,-122.03503239999999,Commercial,28
11000,Distributor,11/2/22,NA,Active,NA,MSE Supplies LLC,NA,NA,Battery Materials,"cathode, anode, electrolyte, current collectors",13,NA,https://www.msesupplies.com,520-789-6673,Tucson,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.13521993,-110.9193978,Commercial,13
11000,Distributor,8/22/21,NA,Active,NA,Targray Technology International Inc.,NA,NA,Liquid Electrolyte; Cathode; Anode,Liquid Electrolyte; Nickel manganese cobalt oxide (NMC) chemistry; Nickel cobalt aluminum oxide (NCA) chemistry; Lithium manganese oxide (LMO) chemistry; Lithium cobalt oxide (LCO) chemistry; Synthetic graphite,Unknown,NA,https://www.targray.com,514-695-8099,Kirkland,QC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.44567828,-73.87502029,Commercial,0
11001,Distributor,11/2/22,NA,Active,NA,MSE Supplies LLC,NA,NA,Manufacturing and Testing Equipment,battery manufacturing and testing equipment,13,NA,https://www.msesupplies.com,520-789-6673,Tucson,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.13521993,-110.9193978,Commercial,13
11006,Distributor,8/27/21,NA,Active,NA,Vertical Partners West LLC,NA,NA,Prismatic (pouch) cells; Prismatic (metal can) cells; Cylindrical cells; Cell groupings,Lithium cobalt oxide (LCO) chemistry; Lithium iron phosphate (LFP) chemistry; Nickel manganese cobalt oxide (NMC) chemistry; Lithium manganese oxide (LMO) chemistry; Modules of prismatic cells with BMS,20,NA,https://www.vpwllc.com,800-705-0620,Rathdrum,ID,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,47.79952945,-116.89048709999999,Commercial,20
11013,Distributor,8/27/21,NA,Active,NA,Voltronix,NA,NA,Other/ Unknown cells,Lithium iron phosphate (LFP) chemistry,30,NA,https://www.voltronix.com,949-215-3287,Rancho Santa Margarita,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.63709939,-117.6023195,Commercial,30
NEX1,Battery Grade Materials,5/1/23,CH,Planned or under construction,unknown timeline,Graphite One,Graphite Creek Project,NA,Graphite,NA,Unknown,NA,NA,NA,Seward Peninsula,AK,US,https://www.charged-the-book.com/na-ev-supply-chain-map,65.3333333,-164.25,Planned (unknown timeline),0
NEX10,End of Life,5/1/23,CH,Planned or under construction,2023,Ecobat,Ecobat Recycling Facility,NA,Recycled Materials,NA,60,10000 tpa/yr,NA,NA,Casa Grande,AZ,US,https://www.charged-the-book.com/na-ev-supply-chain-map,32.8897159,-111.7848486,Active,60
NEX100,Electric Vehicles,5/1/23,CH,Planned or under construction,2025,Ford Motor Company; SK Innovation,Blue Oval City,NA,EVs,NA,6000,500000 EVs/yr,https://www.corporate.ford.com/operations/blue-oval-city/tennessee.html,NA,Stanton,TN,US,https://www.charged-the-book.com/na-ev-supply-chain-map,35.4623038,-89.4020167,Under Construction (2025),6000
NEX101,Electric Vehicles,10/22/23,CH,Active,NA,General Motors,Spring Hill Manufacturing,NA,Electric Vehicles,Lyriq,3505,200000 EVs/yr,https://www.gm.com/company/facilities/spring-hill?evar25=media_facility,NA,Spring Hill,TN,US,https://www.gm.com/company/facilities/spring-hill,35.74326722,-86.95577968,Commercial,3505
NEX102,Battery Grade Materials,5/1/23,CH,Planned or under construction,2025,LG,LG Cathode Facility,NA,Cathode Active Material (CAM),Nickel cobalt manganese aluminum (NCMA) chemistry,860,NA,NA,NA,Clarksville,TN,US,https://www.charged-the-book.com/na-ev-supply-chain-map,36.5297706,-87.35945279999999,Planned (2025),860
NEX103,Electric Vehicles,10/22/23,CH,Active,NA,Nissan,Nissan Smyrna Assembly Plant,NA,Electric Vehicles,Leaf,7000,150000 EVs/yr,https://nissan-tennessee.com/en,NA,Smyrna,TN,US,https://nissan-tennessee.com/en/about-nissan-smyrna,35.96444335,-86.48962129000002,Commercial,7000
NEX104,Infrastructure,5/1/23,CH,Active,NA,Tritium,Tritium DC Fast Charger,NA,EV Chargers,NA,750,NA,NA,NA,Lebanon,TN,US,https://www.charged-the-book.com/na-ev-supply-chain-map,36.2081098,-86.29110240000001,Active,750
NEX105,Electric Vehicles,10/22/23,CH,Active,NA,Volkswagen,Volkswagen Chattanooga,NA,Electric Vehicles,e-Golf; ID.4,5000,120000 EVs/yr,https://www.volkswagengroupofamerica.com/en-us/chattanooga-facts,NA,Chattanooga,TN,US,https://www.vw.com/en/newsroom/future-of-mobility/chattanooga-hr.html,35.07756372,-85.12870964,Commercial,5000
NEX106,End of Life,5/1/23,CH,Active,NA,Princeton NuEnergy,Princeton NuEnergy Pilot,NA,Recycled Materials,NA,Unknown,365 tpa/yr,NA,NA,McKinney,TX,US,https://www.charged-the-book.com/na-ev-supply-chain-map,33.1983388,-96.6389342,Active,0
NEX107,Infrastructure,5/1/23,CH,Active,NA,Siemens,Siemens Manufacturing Hub,NA,EV Chargers,NA,100,NA,NA,NA,Carrollton,TX,US,https://www.charged-the-book.com/na-ev-supply-chain-map,32.8874434,-97.04569363165702,Active,100
NEX108,Battery Grade Materials,5/1/23,CH,Planned or under construction,2024,Tesla,Texas Lithium Refining Facility,NA,Cathode Battery Grade Materials,Lithium hydroxide (battery grade),250,NA,NA,NA,Corpus Christi,TX,US,https://www.charged-the-book.com/na-ev-supply-chain-map,27.8005828,-97.39638099999999,Under Construction (2024),250
NEX109,Electric Vehicles,5/1/23,CH,Active,NA,Tesla,Tesla Gigafactory Texas,NA,EVs,NA,"12,277",1000000 EVs/yr,NA,NA,Austin,TX,US,https://techcrunch.com/2023/04/05/tesla-more-than-tripled-its-austin-gigafactory-workforce-in-2022/,30.22333955,-97.61855854999999,Commercial,12277
NEX11,Battery Grade Materials,5/1/23,CH,Planned or under construction,2026,Evelution Energy,Evelution Energy Cobalt Processing Plant,NA,Cathode Battery Grade Materials,Cobalt,60,NA,NA,NA,Tacna,AZ,US,https://www.charged-the-book.com/na-ev-supply-chain-map,32.7656108,-113.92710720000001,Active,60
NEX111,Battery Grade Materials,10/22/23,CH,Planned or under construction,2025,Compass Minerals,Ogden facility,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade); Lithium hydroxide (battery grade),Unknown,NA,https://www.compassminerals.com/what-we-do/lithium,NA,Ogden,UT,US,https://www.compassminerals.com/what-we-do/lithium,41.283467,-112.22711000000001,Planned (2025),0
NEX112,Battery Grade Materials,5/1/23,CH,Active,NA,OneD Battery Sciences,Sinanode Pilot,NA,Anode Active Material,Silicon-graphite anode,Unknown,NA,NA,NA,Moses Lake,WA,US,https://www.charged-the-book.com/na-ev-supply-chain-map,47.1301417,-119.27807709999998,Active,0
NEX113,Battery Grade Materials,5/11/23,CH,Planned or under construction,2025,Sila Nanotechnologies,Sila Nanotechnologies,NA,Anode Active Material,Silicon anode materials,300,NA,https://www.silanano.com,408-475-7452,Moses Lake,WA,US,NA,47.141329,-119.19111900000001,Planned (2025),300
NEX12,End of Life,5/1/23,CH,Active,NA,Li-Cycle,Arizona Spoke,NA,Recycled Materials,NA,Unknown,10000 tpa/yr,NA,NA,Gilbert,AZ,US,https://www.charged-the-book.com/na-ev-supply-chain-map,33.3528264,-111.789027,Active,0
NEX13,Electric Vehicles,10/22/23,CH,Active,NA,Lucid,Lucid AMP-1 Factory,NA,Electric Vehicles,Air; Project Gravity,6000,NA,https://lucidmotors.com/,NA,Casa Grande,AZ,US,https://azgovernor.gov/governor/news/2021/09/lucid-motors-starts-production-lucid-air-amp-1-factory-casa-grande,32.86001482,-111.77751520000001,Commercial,6000
NEX14,Battery Grade Materials,5/1/23,CH,Planned or under construction,unknown timeline,Eagle Graphite,Black Crystal Quarry and Plant,NA,Graphite,NA,Unknown,7500 tpa/yr,NA,NA,Passmore,BC,Canada,https://www.charged-the-book.com/na-ev-supply-chain-map,49.537594,-117.64418500000001,Planned (unknown timeline),0
NEX15,Battery Grade Materials,5/1/23,CH,Planned or under construction,unknown timeline,FPX Nickel,Baptiste Project,NA,Cathode Battery Grade Materials,Nickel,Unknown,43500 tpa/yr,NA,NA,NA,BC,Canada,https://www.charged-the-book.com/na-ev-supply-chain-map,53.7266683,-127.64762060000002,Planned (unknown timeline),0
NEX16,Raw Materials,10/22/23,CH,Planned or under construction,unknown timeline,Gigametals,Turnagain Project,NA,Cathode raw materials,Nickel,Unknown,33000 tpa/yr,NA,NA,NA,BC,Canada,https://www.charged-the-book.com/na-ev-supply-chain-map,53.7266683,-127.64762060000002,Planned (unknown timeline),0
NEX17,Battery Grade Materials,5/1/23,CH,Planned or under construction,unknown timeline,Berkshire Hathaway Energy,CalEnergy Geothermal Power Plants,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade),400,NA,https://www.brkenergy.com/,515-242-3022,Calipatria,CA,US,https://www.brkenergy.com/our-businesses/bhe-renewables.aspx,33.16473228,-115.61151500000001,Planned (unknown timeline),400
NEX18,Electric Vehicles,5/1/23,CH,Active,NA,BYD,BYD Bus Factory,NA,EVs,NA,750,1500 EVs/yr,NA,NA,Lancaster,CA,US,https://www.charged-the-book.com/na-ev-supply-chain-map,34.7223801,-118.14827229999999,Commercial,750
NEX19,Battery Grade Materials,10/22/23,CH,Planned or under construction,2024,Energy Source Minerals,Project ATLiS,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade),220,NA,https://www.esminerals.com/,NA,Calipatria,CA,US,https://www.esminerals.com/benefits,33.17910197,-115.60215409999999,Planned (2024),220
